feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37
-429.3352355957031,82.24729919433594,9.324716567993164,21.702714920043945,-7.7430925369262695,2.5772602558135986,1.6518011093139648,-7.261948585510254,-8.599370956420898,-7.325078010559082,-0.6488734483718872,-2.506150960922241,-11.59696102142334,172.3091278076172,71.4074935913086,37.51529312133789,29.924665451049805,30.60516929626465,15.43116569519043,16.65090560913086,25.147932052612305,14.992851257324219,14.360153198242188,11.884203910827637,11.435154914855957,16.809284210205078,6.493455410003662,9.07778549194336,0.11331168831168831,0.17392524403528664,1569.0188912807648,1277.069580915261,1473.1630741950717,534.5873620998965,2970.909090909091,1916.8495404091334,0.9900797009468079,1.454281210899353
-533.60986328125,72.80265808105469,15.901261329650879,29.440162658691406,1.486929178237915,3.7974085807800293,3.327138662338257,1.7128022909164429,-3.3034603595733643,-6.6678595542907715,-1.3936141729354858,-2.947042942047119,-1.9747322797775269,178.94924926757812,42.144439697265625,30.06297492980957,18.00238037109375,23.606901168823242,15.462672233581543,15.129119873046875,12.70445442199707,14.845236778259277,14.80734920501709,10.176128387451172,12.267529487609863,9.057177543640137,3.9508187770843506,7.461909770965576,0.10226000000000002,0.10267956174429262,1778.5388352626435,802.162707001775,1931.2873463301148,506.8555341450755,4101.76,1586.761261942073,0.6510589718818665,1.0524531602859497
-450.2230224609375,82.72261810302734,-26.372312545776367,6.978082180023193,-13.993513107299805,6.530102729797363,-9.828359603881836,-22.81156349182129,8.132645606994629,4.721358299255371,-11.016705513000488,-3.093322992324829,-1.5958540439605713,154.33766174316406,58.52764892578125,46.40153503417969,33.537254333496094,27.3652286529541,19.776447296142578,18.206966400146484,25.4340763092041,14.735898971557617,10.754166603088379,23.234149932861328,13.67333984375,13.172779083251953,5.908748149871826,8.517634391784668,0.19039024390243903,0.17182387863935625,2031.0114475816522,1139.8318968413234,1595.048217903963,561.1377379142368,3637.8536585365855,1860.0821587018033,0.7739866971969604,0.620496392250061
-432.4819030761719,99.39838409423828,-10.030094146728516,8.7683744430542,5.6714701652526855,1.009063959121704,-21.032302856445312,-6.343315601348877,-9.295469284057617,-8.186417579650879,-7.070235729217529,-8.349272727966309,-6.088301658630371,118.534423828125,91.32435607910156,39.68859100341797,36.25299835205078,20.04604148864746,18.124277114868164,21.27239990234375,17.087688446044922,15.37080192565918,11.672591209411621,12.960108757019043,12.898077964782715,12.709671020507812,5.999927043914795,9.536763191223145,0.15851461038961037,0.1995450522337051,1720.2914100195082,1506.54950566718,1276.3772368098107,569.0955366178546,2931.1688311688313,2138.289141350046,0.9423189163208008,0.9658389091491699
-537.14404296875,71.07372283935547,14.453930854797363,30.65735626220703,14.9952392578125,12.120959281921387,-1.526401162147522,-5.596229553222656,0.7337175011634827,1.691034197807312,-2.766429901123047,1.7290527820587158,-9.377532958984375,155.49261474609375,61.59680938720703,30.24852752685547,26.474069595336914,16.237428665161133,12.598478317260742,15.665780067443848,19.764039993286133,12.169391632080078,13.12324333190918,9.798269271850586,9.383822441101074,13.963692665100098,4.075908184051514,9.471816062927246,0.11418644067796611,0.1449946491796199,1666.3743391241221,1012.1938691096185,1687.2626923279763,512.1502471345693,3584.271186440678,1706.2841163709952,0.6320041418075562,0.9090988039970398
-532.6343994140625,80.44819641113281,11.928179740905762,26.36585235595703,7.780657768249512,7.088319778442383,2.9271175861358643,-3.371885061264038,4.498295783996582,0.6483587026596069,-3.501110315322876,11.29342269897461,2.618088960647583,163.71080017089844,65.75328826904297,24.238502502441406,28.60621452331543,22.281909942626953,16.655393600463867,15.608175277709961,18.392650604248047,14.119180679321289,12.960986137390137,12.850732803344727,12.660797119140625,13.534463882446289,3.4821603298187256,8.14879322052002,0.10496197718631178,0.0936554262093134,1651.8160257369432,862.9675547909889,1745.625690735207,575.7116438794011,3550.874524714829,1798.9541732172615,0.7252439260482788,1.0452741384506226
-494.27630615234375,83.59647369384766,-3.0097227096557617,50.04896545410156,2.005298137664795,6.357388973236084,1.2225733995437622,-2.0306882858276367,5.916383266448975,3.3728537559509277,-2.593839168548584,6.75820779800415,-4.170099258422852,168.23605346679688,59.393707275390625,34.90437698364258,40.0219841003418,20.675474166870117,14.004377365112305,14.486688613891602,16.906946182250977,13.358278274536133,13.477005958557129,10.644533157348633,12.70828628540039,10.863799095153809,3.282419443130493,6.131072044372559,0.11866,0.10938786221514707,1537.4908614720882,897.9296242570147,1435.3760575947008,389.3807612466476,2952.0,1583.7494751380345,0.7409907579421997,0.9365313649177551
-481.1054382324219,77.40499877929688,14.304346084594727,39.53689956665039,9.158690452575684,13.49453353881836,5.157262802124023,0.3763708472251892,1.8891502618789673,4.823207855224609,-0.61931312084198,11.124910354614258,3.95293927192688,178.1924285888672,74.16288757324219,31.223281860351562,28.52851676940918,18.393850326538086,19.60227394104004,16.486684799194336,17.46316146850586,14.05501937866211,15.144314765930176,11.522308349609375,10.567092895507812,8.08571720123291,5.459397792816162,11.349006652832031,0.11329922027290448,0.17501537008352694,1401.1850567869067,1318.9005018010937,1401.8894705944608,420.00556257993446,2284.4444444444443,1991.5052867975096,0.5832990407943726,0.9089688658714294
-435.0741882324219,93.68949127197266,-17.014917373657227,11.3047513961792,-0.816967785358429,-8.471866607666016,-21.834016799926758,-6.658698081970215,-14.935189247131348,-11.547988891601562,-9.02271556854248,-9.866185188293457,-7.61898946762085,130.88136291503906,78.313720703125,49.105682373046875,28.613683700561523,21.146705627441406,17.987974166870117,20.68362808227539,14.101560592651367,19.498437881469727,12.704153060913086,13.16381549835205,13.950859069824219,11.305527687072754,6.447111129760742,9.91678524017334,0.1511951219512195,0.1839485737402785,1672.6442031634688,1378.5879246489717,1323.1234632711119,577.9843935292246,2871.512195121951,2108.5235051576965,1.0339635610580444,1.1882328987121582
-490.2619323730469,60.32013702392578,8.964197158813477,27.082714080810547,7.49160623550415,-0.987411379814148,-2.9879772663116455,-7.200721740722656,1.6726058721542358,-3.4776978492736816,-1.2932631969451904,-0.09820879250764847,0.6421891450881958,156.0997772216797,58.46091079711914,30.088790893554688,28.807781219482422,18.786846160888672,16.836416244506836,13.696596145629883,19.224435806274414,11.625480651855469,15.227957725524902,9.545177459716797,10.814377784729004,7.5661821365356445,5.113689422607422,11.169541358947754,0.14743098159509205,0.18176150858564896,2053.4363010391926,1218.6731912642083,1912.7358598940998,535.7563442452362,4303.067484662577,1821.7251755074699,0.756076455116272,1.1621627807617188
-459.0823059082031,88.23522186279297,19.51006317138672,19.789766311645508,5.649056911468506,11.114357948303223,-16.789791107177734,-1.1150052547454834,-15.398701667785645,-7.158337593078613,-2.5530247688293457,-4.4811835289001465,-2.960003614425659,153.09323120117188,93.92310333251953,31.461349487304688,28.220279693603516,26.17177963256836,19.14675521850586,23.899396896362305,14.049822807312012,17.758127212524414,11.814332008361816,12.843908309936523,9.072299003601074,9.409481048583984,8.903878211975098,15.03309154510498,0.14691780821917808,0.17882417540775797,1738.5428303288265,1403.814563850053,1481.4549952281857,649.4739015667651,3203.2876712328766,2331.0577614268327,0.9388107657432556,1.2298235893249512
