feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29
-63.05980321752026,4.5331866886158085,-1.5832413642803016,0.7493251064155173,-1.5636957595460357,1.3676171487790882,-1.1967905199009095,1.858262988603127,-1.2208149890371485,1.4118509259277883,-0.6324004949367652,1.3233036844593435,-0.5948618501932152,18.12063913531804,8.092724689501587,3.6102659054685713,2.0333958409624304,1.6471182121264007,1.2625781087274541,1.373882537873193,1.5136730256910924,1.232596782329815,1.1119177525046993,0.9651066217923392,1.0895933753552969,0.8630714878713873,4.8816986083984375,10.015586853027344,0.13424180327868854,0.12217248344656946
-43.332751826637825,3.3683594517683786,-1.8865321116677467,-0.5102199591792569,-0.03043783608130236,1.3487618026162067,0.016160813004247928,0.7134546950185857,0.8639802008619519,0.1781324838502317,0.14137982701336335,0.6008557105613639,0.22457686550635933,14.583754196011457,7.712404785918134,3.176085160849784,2.956303087277763,1.81895569740682,2.0275937628239453,1.7962953904230394,1.5090459169094945,2.2321722701988205,1.4682822883046558,1.259241746602844,1.1072826592071983,0.9522037097704423,8.002779960632324,11.640522003173828,0.18046969696969697,0.18641953091339108
-50.6838144503895,2.3244840193289775,-2.7001837855561726,0.2696161273896072,0.4933194173067788,0.515717414736345,0.3479085404575509,0.5458275285854834,0.23714029002564108,0.001855769146558323,-0.09648361196509682,0.06529375964425618,-0.34596559079509576,20.031925631224755,6.719233626642923,2.978414694514786,2.148431953152737,1.8957508969605368,1.5827455046531973,1.5793038315020846,1.9017785850572502,0.9241140080021966,1.022325003149283,0.8237219433812447,0.9958007661316969,0.9744436850110043,6.000508785247803,10.318979263305664,0.1840137614678899,0.15668608625891378
-59.96911259048686,1.3569714700772537,-0.7239245663705348,-0.35477311444058945,0.6153888443151107,0.056081237988065503,-0.2944040281065279,0.7551964312176167,-0.04080484045440861,0.14324115488254113,0.46629871764217934,0.0011454734740658948,-0.06384247505068202,16.674329893077132,4.64914475760828,1.8150008210347333,1.6037526780147688,1.4019725751403673,1.0560482840823164,1.4770908918088208,1.0948500483937027,1.0227721623577046,0.9069020028380486,0.9189272851909053,0.8622008276145083,0.87472246215549,3.1445250511169434,7.926586627960205,0.10192190669371197,0.08276041012214484
-50.530263021132214,7.00748067369004,-0.844033154067508,-2.200650065066928,0.017772665101485736,1.3125607874838294,-0.5236787546463209,1.6502919234604634,0.292470624119334,0.6376111461474926,0.6381412954361728,-0.06247951144477622,0.34481811809987883,13.614678114885603,8.446561473594294,2.9027401498373755,2.9357117173518077,1.8919720713919614,1.9354273511015985,1.2872743657389267,1.573397843303493,1.6596075010874975,1.3305391964435558,1.2018830398739007,1.2269182234034437,0.8013761897289162,6.9313459396362305,12.605557441711426,0.12584605597964377,0.14893248155473957
-41.90154259062196,3.239729481287333,1.2562654851404584,0.4463462562042717,-0.6293465589009316,-0.1288754691399185,0.5554894089813104,1.3866280927233476,-1.0527703832505393,0.45628983009529656,0.6652207197226412,0.8627619160853286,0.13408206450112478,12.19935315203237,5.836362082008865,3.1453992790182776,1.794725138629829,1.5033935284728248,1.7550368184519556,2.0369907079934633,1.7338912388410017,1.3745868962298713,1.1907363255810306,1.3198017675412892,0.9256743081818983,0.9226217850840859,10.647011756896973,12.06955623626709,0.15293067226890758,0.1897017739790763
-46.28652897807329,6.490472275940378,-1.4371277888168983,1.5905471648067684,-1.6470787409846628,2.7892941747440525,-2.14913506887027,2.6921714179659886,-0.6656422310824023,2.086173880887436,-1.5321100630279472,1.5098976680733107,-0.17921324195315408,12.58873930567471,6.809324636291082,4.622514384265393,2.5081747398927945,2.0698593304184607,1.9652238508318993,1.753107769165302,1.5484394691643621,1.320026178097443,1.3118251580778806,1.3236451452973061,0.8732309221607871,0.990512244040305,13.976851463317871,16.541297912597656,0.13775333333333334,0.16276742862815713
-53.93352121389957,0.4341842122843701,-1.2908676440878168,-0.527012795411399,0.21558466048416974,-0.27449779652974554,0.44956894581848406,0.4945938749092292,-0.2687617825719431,0.3035740843596952,0.4903053394808079,0.4269505438052453,-0.004883374966300058,16.274286109094415,5.88549772505189,2.5869503399047407,1.5354341331074808,2.666615324109535,1.1650503459773127,1.0381724026606733,1.1441921056266218,1.1277749775723194,0.882013779324465,0.9686362161036597,0.9585751676745323,0.6785656284956227,3.7821569442749023,8.222738265991211,0.19277070063694268,0.1794260753906253
-60.64678949249563,4.2931166870319,-1.252844271623027,-1.3642109236429993,-1.0777304137746626,0.8654713378761697,1.236199941738248,0.021189890276898247,0.8174466612632182,0.5521822823687187,0.5124092725456533,0.3744982760646845,-0.03677342772974482,17.652788884415084,7.710148373753807,2.7803856274590353,2.5839357249535544,1.6450300967053635,2.0467025618569057,2.4069392215544725,1.6108030947531187,1.2946400494683237,1.672909491221949,1.0482106364891455,1.1569368061731395,0.8551681443370212,4.057336807250977,9.238038063049316,0.12757731958762886,0.10804283562994688
-58.26671080668604,4.619551952411425,-2.220912783993193,0.5312368632539821,1.37129046926288,-0.16674572518560127,0.30818370701644254,0.9805903869687046,0.04785490433456346,-0.3076052723212713,0.25094916868771733,-0.23366170275917583,0.14364701419492903,18.818998247256214,7.998446374298349,3.318262243858524,1.9343296175986353,1.6049410378037088,1.1224697364386458,2.03635311361554,1.85929163935934,1.1052146942465593,1.01358884738147,1.3240895941743318,1.0403308984493633,0.8650550031848006,5.160926342010498,11.312479019165039,0.12227362204724408,0.13909462922416077
-51.31523370924597,3.399434902609543,-0.541774816453,0.40965019505541944,0.8451312147489997,1.6229014748410924,-0.4766680520051453,1.2664905993096116,0.15128316976123193,0.06564409670505889,-0.8525581377564213,0.31389614704574875,-0.11131666298037118,23.447576095627305,7.308464417499478,2.7865930071915095,1.8612384260116466,1.6654721263994725,1.9652047030477522,2.1204198617064463,1.5526618868230664,2.6970151345452704,1.2984620900974082,1.2951093520015893,1.001190698923506,0.9699738697424377,6.493455410003662,9.07778549194336,0.11331168831168831,0.17392524403528664
-58.45947912427426,1.1492284064907925,-1.091872929809951,-0.24741919798181197,0.7406514415966023,0.48899192583112866,0.5258501988930713,0.7287625126135682,0.18524950085556013,0.34666533799597293,-0.05555810803126622,0.0020238959438719597,0.19054260801616438,18.433788102642545,5.822181997062488,1.7999697591808268,1.5815793450965554,1.879292240894144,1.0700489993534374,1.2896648264717339,1.2354931122830384,0.7228669398979265,0.655600816593156,0.8175599680931731,0.6980060180968553,0.7690147083629884,3.9508187770843506,7.461909770965576,0.10226000000000002,0.10267956174429262
-49.97697245985418,5.435181719255717,-1.4312093675966076,-0.7214403351034403,0.582765891323777,0.045530314786030146,-0.9867372265957536,-1.6469025432062459,0.2358678588478134,-0.581558256472288,0.34109085832101355,0.5042522433179211,0.3413733206473404,17.685156464560364,8.493860492844945,2.7598791383239116,1.88691107668348,1.748472479501192,1.92936166002943,1.798039419818045,3.336539453021921,1.3355954857013035,1.3030031437390777,0.9535483176129084,0.9090458162047133,1.0994847354571533,5.908748149871826,8.517634391784668,0.19039024390243903,0.17182387863935625
-51.0825269412168,5.984008528314728,0.3131752589854872,1.3872654963375612,-0.15902632297159477,-0.9825215244746363,-0.3953148449901454,0.7761553080382851,-0.2615219230674753,0.9110180978649918,0.23435020198117634,0.18905810184023564,0.19194538402832156,16.083911432764943,10.026777333296701,3.7168055556166797,2.4363684929289375,2.0679654617240564,2.211123093812457,1.8579773959105255,1.6279751574549328,1.6292331578923416,1.4233044704130917,1.0249199993640117,1.0787396928711377,0.9884073082642328,5.999927043914795,9.536763191223145,0.15851461038961037,0.1995450522337051
-62.46860389677326,2.9783634491694886,-2.0093740318308697,1.523882997864192,-1.457492068101797,2.5314568432730393,-2.1182054549475366,1.5238163577272799,-0.8123489422847296,1.8880934466655408,-0.7696405612026247,1.0255047691264858,-0.49304744562994124,17.448405395478332,6.155926792462693,2.70855023409693,2.200108243795229,1.6489248190734977,1.6098025741300657,1.6424138064619926,0.9898668473407065,1.380710906356514,1.0866270156975981,0.8663837726903567,0.6592705331648804,0.7805419616952863,4.075908184051514,9.471816062927246,0.11418644067796611,0.1449946491796199
-61.792148914496046,2.4647814427664954,-0.43627856410998955,0.011061396000362732,0.045402316821132424,1.5483476105908471,-0.5171686650461322,-0.2617263301476822,0.4127941893954894,0.6300144924026784,0.12024229836557465,0.2714167278473934,-0.05313399178942845,18.792166475419428,6.048698850637089,2.5459896980656143,2.083740253909245,1.5703964944414888,2.5251360264113694,1.3807025664198425,1.4287627791720983,1.836279553276285,1.4586102140158381,1.0322425600081695,0.8434054374261973,0.7546412922280905,3.4821603298187256,8.14879322052002,0.10496197718631178,0.0936554262093134
-59.88882548317558,7.504692659855624,-3.965326118539033,-0.6078168414487211,-0.19438136765885594,1.8825772156667537,-1.0290507662555142,1.1307660402822945,-0.45409181234148494,1.377512700436617,-0.43658103319630953,0.764193205921831,-0.5693476329064779,21.11473225990031,7.045655189541861,3.743034593531186,2.6077847572113426,2.3853608654288556,2.351163493968031,2.14340808604913,1.891024154702921,1.508325157513868,1.5199286734468798,1.1278961990815108,1.3524459107294837,1.0560545257783511,3.282419443130493,6.131072044372559,0.11866,0.10938786221514707
-61.97426097601797,3.3524684475344957,-1.5322142624674595,0.9458549916573291,0.22881601607670382,3.1461716153141634,-1.3062167937477038,2.334550679518377,-0.5464059675103343,1.0654993184515482,-0.16287322863343545,1.18210344205677,-0.5204039916930828,25.892162101052843,8.040113225815086,4.0560176559443475,3.369149725806743,2.2500885015881145,1.9423945630402077,2.454305543878908,1.9721612205884724,1.762518116394664,1.4259319244606512,1.4245252487013529,1.0942210166712292,1.4469176248118019,5.459397792816162,11.349006652832031,0.11329922027290448,0.17501537008352694
-51.748883765561736,6.3929474672285656,0.11214646999108123,0.9026766433631286,0.16566945658319723,-1.8194675204323925,1.6785048544144234,0.05764585632669333,-0.18151934442641499,1.3638364806863064,0.05749180239067633,-0.20944906967972343,0.06402760513381285,18.33127486372166,9.342339871991438,3.3615858452027294,2.1496275427461766,1.9379188136181245,2.4721144487702347,2.203768903450084,1.4149787948926815,1.5618145528558072,1.5694244988141919,1.1059849334705971,1.1372237025086411,0.9892274452946537,6.447111129760742,9.91678524017334,0.1511951219512195,0.1839485737402785
-55.57359028577888,1.033833067724564,-0.44209177581048575,-0.8722952573227368,0.5406298826870423,0.20674834303878725,0.14832806481404665,0.7019324409473707,0.06656967686649813,0.21391898800699766,0.7527581032020215,0.19959386349637254,-0.08629371294731353,18.109107061905465,6.624054780529263,2.4463922986958155,1.8762871194400847,2.5825595694478936,1.4684930086053898,1.3176044673291638,1.4341537398559945,0.9140652810225086,0.8309538794765745,0.9176953002884632,0.6972637004672948,0.6478997662318655,5.113689422607422,11.169541358947754,0.14743098159509205,0.18176150858564896
-53.881519563312715,2.8888293035030848,-0.9072703201791908,2.8914931374392396,-0.14112011548381959,-0.07270029927458838,0.18073403760388596,0.7834381016521683,1.0340047650846635,0.15775329862795984,-0.08579401774556203,0.6842710872277926,-0.34988041004207315,19.706279062824752,7.848632965919943,3.8342343202474383,3.0530714062204214,2.1615612641912283,1.3623259864551638,1.895719585607563,1.536630322233975,1.4612411321625962,1.3603068567871612,1.0171331577551115,0.9397557208385567,0.7489351342714269,8.903878211975098,15.03309154510498,0.14691780821917808,0.17882417540775797
-56.84178664236643,6.899277497942695,1.395379865972506,-1.246184768691876,-0.012279017552910249,0.6786277696494738,0.30154704722638886,0.8752746347227356,-0.26728293748742643,0.14251849809238495,-0.11761412242210073,-0.05784771448700684,-0.19316183726071065,18.705620571784397,7.403595524342698,3.153301910353892,2.4967692195738724,1.4319122925799455,1.8750136663016308,1.3367277314633172,1.5831855591177455,1.5183582245166716,1.0479941410766147,0.9644211429250088,0.9409604304856919,0.8359847264735026,5.399516582489014,7.455809593200684,0.09599881796690307,0.1087797322135276
-58.654151613886675,3.597865712578833,-0.17821747465418875,-0.546405115546862,0.7773197513841154,0.16770736123517418,1.0341457431964283,-0.25215480708607624,0.46445043972945077,0.41862764577926326,0.05020768662162641,-0.05970744523692881,0.2258018389057613,17.03211155684112,6.407615172792401,2.3456771798540283,2.300835627448923,2.0612457402457873,1.306756286934681,1.5602790721312176,1.9440040526035598,1.0908569959578158,0.8323556849442542,0.9180261859276015,0.6546673516038706,0.9946312919397581,1.722254991531372,3.5075550079345703,0.11254494382022473,0.14323861682814287
